customer_id,gender,date,value,predicted_gender
6067,0,11/24/17 3:48,294.8,0
8005,1,11/24/17 4:10,258,1
8436,0,11/24/17 4:14,398.8,1
6752,0,11/24/17 4:30,272.4,1
4273,0,11/24/17 5:17,221.2,1
8741,1,11/24/17 5:19,1873.2,1
8742,1,11/24/17 5:19,168.4,0
2910,1,11/24/17 5:30,546,1
8743,0,11/24/17 5:34,216.4,0
8744,1,11/24/17 5:56,232.4,1
7867,0,11/24/17 7:02,278.8,0
8745,0,11/24/17 9:58,1014,1
8746,1,11/24/17 12:34,144.4,0
3752,0,11/24/17 12:46,168.4,1
8747,1,11/24/17 12:51,862.8,1
7761,1,11/24/17 12:56,341.53,0
7761,1,11/24/17 13:07,291.13,0
2439,0,11/24/17 13:10,286.8,0
8252,1,11/24/17 13:29,557.2,1
8748,1,11/24/17 13:31,157.22,1
6376,0,11/24/17 13:40,477.2,1
8749,0,11/24/17 13:43,157.22,0
8284,0,11/24/17 13:52,148.51,0
8750,1,11/24/17 13:59,1496.83,1
8751,0,11/24/17 14:21,240.4,1
8752,0,11/24/17 14:23,224.4,1
8497,0,11/24/17 14:25,144.4,1
6990,1,11/24/17 14:35,240.4,1
8753,1,11/24/17 14:35,296.58,1
8754,1,11/24/17 14:47,268,1
8755,1,11/24/17 15:03,168.4,1
8756,1,11/24/17 15:11,357.2,0
8757,0,11/24/17 15:12,183.35,1
8758,1,11/24/17 15:39,374.8,1
8759,0,11/24/17 16:17,380.4,0
7390,0,11/24/17 16:18,148.51,1
8343,0,11/24/17 16:19,253.03,0
4103,0,11/24/17 16:24,328,1
8760,1,11/24/17 16:24,659.8,1
1801,1,11/24/17 16:28,446.8,1
8761,0,11/24/17 16:49,474.4,1
8762,1,11/24/17 16:50,499.6,1
8763,1,11/24/17 16:55,434.4,1
8764,0,11/24/17 17:07,805.2,0
8765,1,11/24/17 17:12,156.5,1
7682,0,11/24/17 17:16,1532.07,1
8518,1,11/24/17 17:17,624.8,1
8766,1,11/24/17 17:37,328.4,0
8485,0,11/24/17 17:38,258,0
8767,1,11/24/17 17:43,157.22,1
8005,1,11/24/17 17:52,258,1
8768,1,11/24/17 17:54,144.4,0
8769,1,11/24/17 17:55,373.2,1
2181,0,11/24/17 18:16,334.02,1
1628,0,11/24/17 18:28,128.4,1
4487,0,11/24/17 18:33,422.8,1
8770,1,11/24/17 18:36,235.61,1
8771,1,11/24/17 18:38,222.8,1
8772,1,11/24/17 18:55,168.4,1
1347,1,11/24/17 19:06,565.2,0
8773,0,11/24/17 19:09,1843.6,0
8342,0,11/24/17 19:09,318.8,1
8774,0,11/24/17 19:09,268,0
8775,0,11/24/17 19:41,772.15,1
8776,1,11/24/17 19:42,178,1
8776,1,11/24/17 19:47,250,1
8777,1,11/24/17 19:48,224.4,1
3234,1,11/24/17 19:50,723.6,0
8778,0,11/24/17 19:57,216.4,1
8779,1,11/24/17 19:59,420.4,1
8036,1,11/24/17 20:05,222.8,0
8780,0,11/24/17 20:09,296.58,1
8781,1,11/24/17 20:17,160.4,0
4529,0,11/24/17 20:24,168.4,0
7829,0,11/24/17 20:30,342.8,1
8782,0,11/24/17 20:57,310.8,0
8783,0,11/24/17 21:09,699.6,0
8784,1,11/24/17 21:12,294.8,0
8785,0,11/24/17 21:17,288.4,0
8786,1,11/24/17 21:19,190.8,1
8787,1,11/24/17 21:38,416.78,1
8788,1,11/24/17 21:44,104.96,0
8789,0,11/24/17 22:00,138,1
8568,0,11/24/17 22:01,268,1
8790,0,11/24/17 22:02,2472.4,0
8791,1,11/24/17 22:07,261.74,1
7521,0,11/24/17 22:20,390.65,1
8792,0,11/24/17 22:23,428.4,1
8793,0,11/24/17 22:46,1364.06,0
6943,0,11/24/17 23:17,136.4,1
6246,1,11/24/17 23:23,72.4,1
8794,0,11/24/17 23:34,152.4,1
8795,1,11/24/17 23:35,479.49,1
3647,1,11/24/17 23:47,136.4,1
5991,1,11/25/17 0:01,221.2,1
4042,0,11/25/17 0:19,2552,1
7467,0,11/25/17 0:30,182.8,1
8796,1,11/25/17 0:42,166.65,1
8797,0,11/25/17 0:47,112.4,1
8798,1,11/25/17 0:48,168.4,1
8799,1,11/25/17 0:58,256.4,0
8800,0,11/25/17 1:32,224.4,0
7023,0,11/25/17 1:39,645.2,0
6315,0,11/25/17 1:39,210.2,1
7961,0,11/25/17 2:03,308,0
8801,1,11/25/17 2:29,639.39,1
5641,0,11/25/17 3:00,675.6,0
8802,0,11/25/17 3:02,88.4,1
6359,1,11/25/17 3:02,278.8,1
8803,0,11/25/17 3:02,222.8,0
8804,0,11/25/17 3:10,112.4,0
8805,1,11/25/17 3:12,382.8,1
8806,1,11/25/17 3:27,731.6,1
8807,1,11/25/17 3:28,168.4,0
8808,1,11/25/17 3:29,301.2,0
8809,1,11/25/17 3:32,136.4,1
8810,1,11/25/17 3:34,182.91,0
6879,0,11/25/17 3:40,834,0
8773,0,11/25/17 3:44,288.4,0
8811,1,11/25/17 3:56,216.4,1
8017,0,11/25/17 4:06,168.4,1
8812,1,11/25/17 4:08,1095.2,0
8813,0,11/25/17 4:16,731.6,1
6541,0,11/25/17 4:25,505.62,0
8814,0,11/25/17 4:30,80.4,0
4814,0,11/25/17 4:48,502.8,1
8815,1,11/25/17 4:56,333.2,1
8816,0,11/25/17 5:03,144.4,1
8817,0,11/25/17 5:41,485.2,1
8818,1,11/25/17 5:47,168.4,1
8819,1,11/25/17 5:59,397.53,1
8820,1,11/25/17 8:22,366.8,1
1219,1,11/25/17 9:18,160.4,1
8821,0,11/25/17 9:19,1146,1
8822,0,11/25/17 12:29,2350,0
8822,0,11/25/17 12:59,873.2,0
3139,1,11/25/17 13:33,261.74,1
8822,0,11/25/17 13:36,534.8,0
3153,1,11/25/17 14:01,232.4,0
1135,0,11/25/17 14:10,422.8,0
8823,0,11/25/17 14:21,216.4,1
8221,0,11/25/17 14:48,198.8,1
8824,0,11/25/17 15:01,534.8,0
8825,0,11/25/17 15:02,447.2,0
8826,0,11/25/17 15:22,253.03,1
2683,1,11/25/17 15:25,390.8,1
8827,0,11/25/17 15:27,560.8,1
8828,0,11/25/17 15:34,174.65,0
8497,0,11/25/17 15:56,278.8,1
8829,1,11/25/17 15:59,603.6,1
3798,1,11/25/17 16:12,88.4,1
7753,0,11/25/17 16:16,597.2,1
8830,1,11/25/17 16:26,934.8,1
8831,1,11/25/17 16:49,80.4,1
8832,0,11/25/17 16:49,270.8,0
8833,0,11/25/17 17:22,253.9,1
8834,0,11/25/17 17:24,144.4,0
8835,1,11/25/17 17:34,317.2,1
8836,1,11/25/17 17:40,157.22,1
8837,0,11/25/17 17:41,152.2,0
2473,1,11/25/17 17:58,1474.18,0
8838,1,11/25/17 18:07,80.2,1
8839,0,11/25/17 18:14,374.8,1
8840,0,11/25/17 18:15,144.4,0
8581,0,11/25/17 18:16,566.79,1
7676,0,11/25/17 18:31,1734,0
3129,0,11/25/17 18:51,454.8,0
1702,0,11/25/17 19:03,340.13,1
8841,1,11/25/17 19:32,168.4,1
8482,1,11/25/17 19:46,272.4,1
3600,0,11/25/17 19:47,437.2,0
6574,0,11/25/17 20:12,366.8,0
4932,0,11/25/17 20:29,144.4,0
8469,1,11/25/17 20:34,112.4,1
7319,1,11/25/17 20:41,136.4,1
8842,1,11/25/17 20:55,84,0
8843,0,11/25/17 21:05,460.34,0
8583,1,11/25/17 21:35,397.2,0
7899,1,11/25/17 21:37,525.2,1
8844,1,11/25/17 21:38,256.4,1
8623,1,11/25/17 21:47,530.4,1
8845,1,11/25/17 21:51,174.64,1
8846,0,11/25/17 22:03,750.8,0
8847,0,11/25/17 22:47,733.2,0
8848,0,11/25/17 22:55,397.2,1
7880,1,11/25/17 23:14,232.8,0
8849,1,11/25/17 23:43,435.63,1
8850,0,11/25/17 23:52,208.4,0
8851,0,11/25/17 23:58,502.8,1
8852,1,11/26/17 0:20,84.93,1
8853,0,11/26/17 0:28,235.61,0
4253,1,11/26/17 0:37,272.4,1
7685,0,11/26/17 0:47,621.2,0
8854,1,11/26/17 0:51,264.4,1
8855,1,11/26/17 0:57,232.4,1
8856,0,11/26/17 1:52,238.8,1
7544,1,11/26/17 1:53,108,1
8857,1,11/26/17 2:32,258,1
8643,0,11/26/17 3:18,485.2,1
8431,1,11/26/17 3:36,312.4,1
2048,1,11/26/17 4:12,312.4,1
8858,0,11/26/17 5:36,5176,1
8859,1,11/26/17 6:45,723.6,1
8860,1,11/26/17 6:49,224.4,1
8861,0,11/26/17 7:29,851.6,0
8862,1,11/26/17 9:14,512.59,1
8863,0,11/26/17 13:10,374.8,0
8864,1,11/26/17 13:14,168.4,0
8865,1,11/26/17 13:53,128.4,1
8866,1,11/26/17 14:26,166.8,1
8158,0,11/26/17 14:31,399.36,0
8867,0,11/26/17 14:38,128.4,0
8867,0,11/26/17 14:45,224.4,0
8868,1,11/26/17 15:10,261.2,1
7849,0,11/26/17 15:11,416.78,0
8869,1,11/26/17 15:18,232.4,0
8870,0,11/26/17 15:54,208.4,0
8871,1,11/26/17 16:53,136.4,1
8872,1,11/26/17 16:56,270.8,1
2473,1,11/26/17 17:01,1313.22,0
8873,1,11/26/17 17:06,240.4,1
8874,0,11/26/17 17:22,325.2,1
8875,1,11/26/17 17:25,256.4,1
8876,1,11/26/17 17:46,787.6,1
8877,1,11/26/17 17:59,259.13,1
7146,1,11/26/17 18:19,373.2,1
8878,1,11/26/17 18:24,852.4,1
8879,0,11/26/17 18:36,296.58,0
8880,0,11/26/17 18:49,168.4,0
8881,1,11/26/17 18:50,296.58,1
8882,0,11/26/17 18:51,268,1
8454,1,11/26/17 18:51,1545.2,1
7355,0,11/26/17 18:55,776.4,0
5181,1,11/26/17 18:57,941.2,0
8883,0,11/26/17 19:09,176.4,0
8884,0,11/26/17 19:20,222.8,1
3667,1,11/26/17 19:28,291.6,1
8885,0,11/26/17 19:32,80.4,1
8886,0,11/26/17 19:38,216.4,0
8144,0,11/26/17 19:40,190.8,1
8310,0,11/26/17 19:48,1598.4,0
4441,0,11/26/17 20:07,389.78,0
8887,0,11/26/17 20:15,106.4,1
8888,1,11/26/17 20:23,166.8,1
8889,1,11/26/17 20:31,168.4,1
8890,0,11/26/17 20:32,650,0
8891,1,11/26/17 20:37,541.2,1
8892,0,11/26/17 20:50,397.2,1
7493,0,11/26/17 20:53,312.4,1
8330,1,11/26/17 21:01,112.4,1
3796,0,11/26/17 21:41,182.8,1
8893,0,11/26/17 21:50,136.4,1
3109,1,11/26/17 21:57,817.2,1
6064,1,11/26/17 22:01,272.4,1
8894,0,11/26/17 22:19,374.8,0
7927,1,11/26/17 22:24,158,1
8895,1,11/26/17 22:34,296.58,1
8896,1,11/26/17 22:41,88.4,1
8897,0,11/26/17 23:19,962.03,1
8898,0,11/26/17 23:38,1590.8,1
8899,1,11/26/17 23:52,168.4,1
8631,1,11/27/17 0:10,501.2,1
7385,0,11/27/17 0:15,522,1
8900,0,11/27/17 0:31,374.8,1
6653,0,11/27/17 0:35,376.67,1
7952,0,11/27/17 0:40,349.2,0
8901,0,11/27/17 0:42,216.4,1
2434,0,11/27/17 0:47,531.6,1
8902,0,11/27/17 0:47,144.4,0
8903,0,11/27/17 0:51,302.8,0
8904,1,11/27/17 0:56,312.26,1
8905,1,11/27/17 1:02,174.8,1
8906,1,11/27/17 1:21,580.53,1
8907,1,11/27/17 1:21,168.4,1
8908,0,11/27/17 1:24,84,0
8909,1,11/27/17 1:29,398.8,1
8910,0,11/27/17 1:38,232.4,0
8911,1,11/27/17 1:49,244.32,1
7272,1,11/27/17 1:52,474,0
8912,1,11/27/17 2:10,366.8,1
8913,1,11/27/17 2:27,144.4,0
8914,0,11/27/17 2:32,286.8,0
8915,1,11/27/17 2:41,364.4,1
8038,0,11/27/17 3:00,622.34,0
6439,1,11/27/17 3:05,232.4,1
7926,1,11/27/17 3:06,88.4,0
7993,1,11/27/17 3:26,1912.03,0
8916,0,11/27/17 3:28,710.16,0
8917,0,11/27/17 3:35,262.8,0
7604,1,11/27/17 3:36,895.6,0
2101,0,11/27/17 4:00,469.2,1
5008,0,11/27/17 4:04,136.4,1
2528,1,11/27/17 4:39,322.41,1
8918,0,11/27/17 5:09,152.4,0
8919,1,11/27/17 5:11,570.8,1
8920,0,11/27/17 5:12,233.2,0
8921,0,11/27/17 5:18,216.4,1
8920,0,11/27/17 5:31,333.2,0
8922,0,11/27/17 5:39,618.4,1
7349,0,11/27/17 5:44,216.4,0
8923,1,11/27/17 6:13,614.8,1
7691,1,11/27/17 6:17,682,1
5760,1,11/27/17 10:32,600.4,1
8924,1,11/27/17 11:10,84,1
8925,1,11/27/17 11:46,183.35,1
8926,0,11/27/17 12:03,597.95,1
8927,1,11/27/17 12:31,856.8,1
8928,0,11/27/17 13:18,216.4,1
7863,0,11/27/17 13:39,291.79,1
8929,1,11/27/17 14:21,780.86,1
5198,0,11/27/17 14:25,272.4,0
8930,0,11/27/17 14:34,312.26,0
6811,0,11/27/17 14:51,174.64,1
8931,1,11/27/17 14:55,158.8,1
3993,0,11/27/17 14:58,506,1
8932,0,11/27/17 15:04,232.4,1
8933,0,11/27/17 15:22,160.4,0
8934,0,11/27/17 15:35,538.8,1
7712,1,11/27/17 15:37,390.65,1
8429,1,11/27/17 15:38,744,1
8935,1,11/27/17 15:43,235.61,1
8936,0,11/27/17 15:49,112.4,1
8937,1,11/27/17 15:54,436.6,1
8251,0,11/27/17 15:54,88.4,0
8938,1,11/27/17 16:04,244.32,1
8939,0,11/27/17 16:07,224.4,1
8940,0,11/27/17 16:09,1127.2,0
8941,0,11/27/17 16:09,509.2,0
8942,1,11/27/17 16:23,168.4,1
8943,0,11/27/17 16:58,254.8,0
8944,1,11/27/17 17:09,272.4,1
7694,0,11/27/17 17:11,618.92,0
8945,0,11/27/17 17:12,215.58,0
8946,0,11/27/17 17:17,168.4,0
8553,1,11/27/17 17:23,144.4,1
8947,1,11/27/17 17:33,244.32,1
8948,0,11/27/17 17:37,381.29,0
8949,1,11/27/17 17:37,880.4,1
8950,0,11/27/17 17:44,88.4,1
8951,1,11/27/17 17:48,221.2,1
8952,0,11/27/17 17:57,643.6,0
8953,0,11/27/17 18:04,302.8,0
7841,1,11/27/17 18:05,494.8,1
8556,0,11/27/17 18:14,1126.8,0
6995,1,11/27/17 18:24,406.8,1
8954,0,11/27/17 18:27,278.8,0
8955,1,11/27/17 18:32,64.4,0
8923,1,11/27/17 18:39,452.4,1
8956,0,11/27/17 18:48,454.8,0
8957,0,11/27/17 18:57,216.4,1
8958,1,11/27/17 19:03,280.9,1
8959,1,11/27/17 19:25,148.51,1
8960,0,11/27/17 19:37,217.69,0
8374,0,11/27/17 19:43,1688.4,0
8961,1,11/27/17 19:44,294.8,1
2230,0,11/27/17 19:47,328.4,1
6442,0,11/27/17 20:02,414.8,0
8352,0,11/27/17 20:12,503.89,0
8962,1,11/27/17 20:13,326.8,1
8963,0,11/27/17 20:20,482.8,0
8964,0,11/27/17 20:20,504,1
8965,1,11/27/17 20:25,224.4,1
8966,0,11/27/17 20:35,685.05,1
8967,1,11/27/17 20:37,157.22,1
8968,1,11/27/17 20:46,157.22,1
8969,0,11/27/17 20:47,248,1
8970,0,11/27/17 21:04,232.4,1
8971,0,11/27/17 21:13,270.8,0
8972,1,11/27/17 21:22,166.8,1
8973,1,11/27/17 21:24,723.6,1
8401,1,11/27/17 21:35,406,1
3534,0,11/27/17 21:37,168.4,0
6749,1,11/27/17 21:45,222,1
8974,1,11/27/17 22:10,300,0
8975,1,11/27/17 22:13,262.8,1
8469,1,11/27/17 22:18,88.4,1
8976,0,11/27/17 22:37,136.4,1
8568,0,11/27/17 22:41,493.2,1
2533,1,11/27/17 22:45,84,1
8458,0,11/27/17 22:48,290.4,0
8977,0,11/27/17 23:03,1405.6,0
8978,0,11/27/17 23:05,272.4,1
8365,0,11/27/17 23:05,240.4,0
8638,0,11/27/17 23:11,144.4,0
7266,1,11/27/17 23:17,286.13,1
8979,1,11/27/17 23:18,382.8,1
8980,1,11/27/17 23:20,148.51,0
8275,1,11/27/17 23:23,148.51,1
8470,1,11/27/17 23:39,233.2,1
8981,1,11/27/17 23:47,106.4,1
4450,1,11/28/17 0:05,1319.58,0
8982,0,11/28/17 0:06,183.35,0
8983,1,11/28/17 0:19,778,1
8984,1,11/28/17 0:20,1635.38,1
8985,1,11/28/17 0:25,318.8,0
8651,0,11/28/17 0:29,174.64,1
8986,1,11/28/17 0:31,216.4,1
8987,1,11/28/17 0:35,112.4,1
7927,1,11/28/17 0:35,158,1
8988,0,11/28/17 0:37,415.16,0
8989,0,11/28/17 0:42,112.4,1
8990,1,11/28/17 0:45,216.4,1
8991,0,11/28/17 0:50,176.4,1
8992,0,11/28/17 0:56,168.4,0
7467,0,11/28/17 0:57,216.4,1
8993,1,11/28/17 1:03,88.4,1
3648,0,11/28/17 1:07,444.4,1
8298,0,11/28/17 1:10,374.8,0
8994,0,11/28/17 1:20,434.2,0
8995,1,11/28/17 1:29,1334,1
8996,1,11/28/17 1:30,235.61,1
8997,1,11/28/17 1:35,261.74,1
8998,0,11/28/17 1:42,338,0
6260,1,11/28/17 1:42,160.4,1
8999,0,11/28/17 1:48,206.8,1
2754,0,11/28/17 2:00,235.61,1
9000,1,11/28/17 2:06,413.2,1
9001,0,11/28/17 2:06,614.8,0
9002,0,11/28/17 2:10,148.51,1
9003,0,11/28/17 2:16,152.4,0
9004,0,11/28/17 2:17,430.8,1
8053,1,11/28/17 2:19,709.2,0
9005,0,11/28/17 2:28,268,0
9006,1,11/28/17 2:30,733.6,1
9007,0,11/28/17 2:34,144.4,0
9008,1,11/28/17 2:35,519.56,1
9009,1,11/28/17 2:36,296.58,1
9010,1,11/28/17 2:38,168.4,1
9011,0,11/28/17 2:38,318.8,1
9012,1,11/28/17 2:43,414.8,1
9013,0,11/28/17 2:46,254.8,0
9014,1,11/28/17 2:54,261.74,1
6402,0,11/28/17 2:55,388,0
9015,1,11/28/17 2:57,218.19,1
9016,1,11/28/17 2:58,168.4,1
9017,0,11/28/17 3:01,218.19,0
7534,0,11/28/17 3:02,534.8,0
4027,0,11/28/17 3:02,604,1
9018,0,11/28/17 3:06,128.4,1
9019,1,11/28/17 3:09,80.4,0
9020,0,11/28/17 3:09,272.4,0
9021,1,11/28/17 3:12,367.2,1
7678,1,11/28/17 3:20,1104.4,1
9022,0,11/28/17 3:22,272.4,0
8388,0,11/28/17 3:23,142.8,1
7920,0,11/28/17 3:23,357.55,0
9023,1,11/28/17 3:23,735.6,0
8817,0,11/28/17 3:32,144.4,1
9024,1,11/28/17 3:32,64.4,1
9025,0,11/28/17 3:33,310.8,1
9026,1,11/28/17 3:34,2420,1
9027,1,11/28/17 3:37,728.8,1
7613,0,11/28/17 3:39,240.4,1
9028,1,11/28/17 3:39,1226.4,1
8233,1,11/28/17 3:43,144.4,0
8613,1,11/28/17 3:46,136.4,0
9029,0,11/28/17 3:46,293.2,1
9030,0,11/28/17 3:49,208.4,0
9031,1,11/28/17 3:52,644,0
7988,1,11/28/17 3:59,855.6,1
9032,0,11/28/17 3:59,245.2,1
8040,0,11/28/17 4:00,399.37,1
9033,0,11/28/17 4:07,418.52,0
8065,0,11/28/17 4:07,192.06,0
9034,0,11/28/17 4:10,876.67,1
9035,1,11/28/17 4:11,358.8,0
9036,0,11/28/17 4:13,218.29,1
9037,1,11/28/17 4:14,88.4,1
8459,1,11/28/17 4:23,802.2,0
4194,1,11/28/17 4:24,462.8,0
9038,0,11/28/17 4:27,653.2,1
9039,1,11/28/17 4:39,168.4,1
9040,1,11/28/17 4:48,222.8,1
1565,1,11/28/17 4:50,272.4,1
8533,1,11/28/17 4:52,216.4,1
9041,1,11/28/17 4:55,144.4,0
9042,1,11/28/17 4:57,374.8,1
7056,1,11/28/17 4:58,216.4,0
8533,1,11/28/17 5:02,216.4,1
9043,1,11/28/17 5:06,148,1
7545,1,11/28/17 5:24,557.6,1
9044,1,11/28/17 5:27,679.6,1
6761,0,11/28/17 5:29,768.8,1
9045,0,11/28/17 5:45,485.2,0
9046,1,11/28/17 5:46,88.4,1
6974,0,11/28/17 5:47,1038.8,1
9047,1,11/28/17 5:59,261.74,1
9048,0,11/28/17 6:34,611.6,0
7365,0,11/28/17 6:36,232.4,0
9049,1,11/28/17 6:36,168.4,1
9050,1,11/28/17 7:21,312.4,1
9051,1,11/28/17 7:37,358.8,1
9052,0,11/28/17 14:49,168,0
9053,0,11/28/17 16:15,428,0
9054,0,11/28/17 18:07,250,1
9055,1,11/28/17 20:35,274.6,0
8280,0,11/28/17 21:06,158,0
9056,0,11/28/17 23:05,168,1
2017,1,11/28/17 23:06,178,1
7786,1,11/29/17 2:20,754,1
9057,1,11/29/17 2:57,269.2,1
9058,0,11/29/17 3:15,554,0
9059,0,11/29/17 7:15,1464.4,0
9060,0,11/29/17 8:29,165.2,0
9061,0,11/29/17 14:59,483.4,1
9062,0,11/29/17 16:30,357.4,1
9063,0,11/29/17 16:54,321.4,1
9064,0,11/29/17 17:15,298,0
9065,0,11/29/17 18:40,84,1
9066,1,11/29/17 19:07,268,1
9067,1,11/29/17 19:11,438.4,1
9068,1,11/29/17 20:12,1132,1
8922,0,11/29/17 22:08,258,1
8936,0,11/29/17 23:08,112.4,1
9069,0,11/30/17 0:23,168,0
9070,1,11/30/17 1:06,268,1
9071,0,11/30/17 2:00,150,1
9072,0,11/30/17 2:27,411.4,0
6442,0,11/30/17 3:27,268,0
6648,1,11/30/17 4:58,233.2,1
9073,0,11/30/17 5:21,751.69,0
8121,0,11/30/17 12:17,186.48,1
9074,0,11/30/17 13:14,258,0
8830,1,11/30/17 15:58,206,1
9075,1,11/30/17 16:19,291.79,0
8703,0,11/30/17 16:22,328.4,1
8932,0,11/30/17 16:32,338,1
9076,1,11/30/17 16:52,108,0
9077,1,11/30/17 17:07,358,1
8811,1,11/30/17 17:24,278.2,1
9078,1,11/30/17 17:57,493.07,1
9079,0,11/30/17 19:41,535.6,0
9080,1,11/30/17 20:10,302.9,1
8207,0,11/30/17 20:23,246,1
8739,1,11/30/17 20:31,253.03,0
7140,1,11/30/17 20:39,168,1
8440,1,11/30/17 20:42,328,1
9081,1,11/30/17 20:42,376.71,1
5813,1,11/30/17 21:48,1250,1
8448,1,11/30/17 23:53,393.4,1
7671,1,12/1/17 1:37,860.34,1
9082,0,12/1/17 2:24,839.8,0
9083,0,12/1/17 6:51,424,0
3752,0,12/1/17 14:24,168.4,1
9084,0,12/1/17 14:40,388,1
9085,1,12/1/17 15:01,179.2,1
4169,1,12/1/17 15:12,238,1
8106,1,12/1/17 15:12,273,1
9086,0,12/1/17 15:22,350.2,1
9087,0,12/1/17 15:31,178,0
9088,1,12/1/17 16:32,860,1
8803,0,12/1/17 16:37,136.4,0
8803,0,12/1/17 16:41,133.2,0
9089,0,12/1/17 18:03,268,0
9090,0,12/1/17 18:42,193.8,0
9091,0,12/1/17 19:49,76.6,1
9092,0,12/1/17 19:53,170.2,1
9093,0,12/1/17 20:27,268,0
9094,1,12/1/17 20:36,278,0
8866,1,12/1/17 21:10,166.8,1
8409,1,12/1/17 23:08,168,0
9095,1,12/2/17 0:21,337.6,0
9096,0,12/2/17 0:44,58,0
9097,1,12/2/17 0:50,1487.8,0
7602,0,12/2/17 3:09,188,0
9098,0,12/2/17 3:44,1100,0
9099,0,12/2/17 3:53,200,1
9100,0,12/2/17 8:51,536,1
9101,0,12/2/17 9:40,268,1
6718,0,12/2/17 12:37,1486,0
9102,0,12/2/17 14:18,178,1
9103,0,12/2/17 15:31,702,0
9104,1,12/2/17 15:55,242.2,1
8697,1,12/2/17 16:15,143.2,0
9105,1,12/2/17 16:49,452.8,0
8539,0,12/2/17 19:16,237.35,1
9106,0,12/2/17 19:20,2504,1
9107,0,12/2/17 19:24,224.2,1
9108,0,12/2/17 19:40,166,1
6945,0,12/2/17 20:41,506,0
9109,1,12/2/17 20:51,186,1
5802,0,12/2/17 21:50,146,0
7878,0,12/2/17 21:53,278,1
9110,0,12/2/17 22:30,175.51,1
9111,0,12/3/17 3:07,208,0
9112,0,12/3/17 3:51,258,1
9113,0,12/3/17 5:09,71.2,0
9114,1,12/3/17 10:46,238,1
9115,1,12/3/17 14:50,233.2,1
9116,0,12/3/17 15:36,270.01,0
9117,0,12/3/17 16:22,542.8,1
2655,0,12/3/17 17:16,278,1
9118,0,12/3/17 18:58,414,1
9119,0,12/3/17 19:18,288,1
9092,0,12/3/17 19:45,179.2,1
9120,0,12/3/17 19:49,208,0
8932,0,12/3/17 20:40,338,1
9121,1,12/3/17 20:59,273.49,1
9122,0,12/3/17 21:09,233.2,1
9123,1,12/3/17 21:50,100,1
9104,1,12/3/17 22:44,251.2,1
9124,1,12/3/17 23:05,260.2,1
7376,1,12/3/17 23:33,198,1
8518,1,12/3/17 23:38,278,1
9125,0,12/4/17 0:24,278,0
2403,1,12/4/17 0:53,278,1
8780,0,12/4/17 2:03,204.69,1
9126,0,12/4/17 2:41,374,0
9127,0,12/4/17 3:49,764,0
9128,1,12/4/17 4:10,742,1
9129,1,12/4/17 4:28,862,1
3536,0,12/4/17 11:02,226,0
9130,1,12/4/17 12:18,519.4,1
9131,0,12/4/17 12:28,388,0
9132,0,12/4/17 14:38,278,0
6459,1,12/4/17 15:06,302.68,1
9133,0,12/4/17 15:18,50,1
8158,0,12/4/17 15:32,261.74,0
8458,0,12/4/17 16:12,526,0
8514,0,12/4/17 16:34,422,0
9134,1,12/4/17 16:38,208,1
9135,1,12/4/17 17:17,506.21,1
8568,0,12/4/17 17:29,278,1
8728,0,12/4/17 17:38,200.4,1
5847,0,12/4/17 19:38,335.34,1
9136,0,12/4/17 19:39,536,0
9137,1,12/4/17 20:30,305.2,1
8434,0,12/4/17 20:32,168,0
9138,1,12/4/17 20:50,258,1
9139,0,12/4/17 21:10,393.4,0
9140,0,12/4/17 21:27,536,0
9141,1,12/4/17 21:46,411.4,0
1607,0,12/4/17 21:56,226.46,1
9142,0,12/4/17 22:36,676,1
9143,0,12/4/17 22:56,98.2,0
9144,1,12/4/17 23:47,288,1
9145,0,12/5/17 1:44,492.8,1
8160,0,12/5/17 2:15,339.79,1
8379,0,12/5/17 2:19,654,1
9146,1,12/5/17 2:43,18,1
9147,1,12/5/17 5:17,288,0
6866,1,12/5/17 6:25,118,1
9148,1,12/5/17 11:36,251.2,1
9149,1,12/5/17 14:06,198,1
6527,0,12/5/17 14:25,918,0
9150,1,12/5/17 15:24,188.2,1
5185,0,12/5/17 15:45,245.8,0
9151,1,12/5/17 15:46,258,1
8604,0,12/5/17 16:38,166,0
9152,0,12/5/17 16:49,276,1
9153,1,12/5/17 16:49,215.09,1
7476,1,12/5/17 17:07,78,0
9154,0,12/5/17 17:31,273.49,1
4131,0,12/5/17 18:04,682,0
9155,0,12/5/17 18:32,258,1
9156,0,12/5/17 18:36,429.4,0
7494,0,12/5/17 19:05,238,0
8593,0,12/5/17 19:40,866,1
8704,1,12/5/17 19:42,268,1
9157,1,12/5/17 19:53,297.2,1
9158,1,12/5/17 20:47,446,0
6376,0,12/5/17 21:00,446,1
9159,1,12/5/17 21:50,258,1
6497,0,12/5/17 22:23,139.36,0
9160,0,12/5/17 22:41,273.49,1
9033,0,12/5/17 22:52,148.51,0
6750,1,12/5/17 23:19,263.58,1
9161,0,12/6/17 0:06,208,1
9162,1,12/6/17 0:36,238,0
3234,1,12/6/17 0:42,336,0
9056,0,12/6/17 1:11,258,1
9163,0,12/6/17 1:26,168,0
9164,1,12/6/17 2:42,178,1
9165,1,12/6/17 3:30,208,1
9166,0,12/6/17 3:55,278.2,0
9147,1,12/6/17 6:20,188.2,0
9167,1,12/6/17 11:23,1098,1
9168,1,12/6/17 11:29,1290,1
